Year,Team,Player,Runs,Wides,No_Balls,Venue,Match_Date
1991,Australia,Ricky Ponting,68,0,1,"Old Trafford, Manchester",1991-09-18
1991,Australia,Glenn Maxwell,48,4,1,"Lord's, London",1991-09-14
1991,Australia,Glenn Maxwell,25,2,3,"Wankhede, Mumbai",1991-08-17
1991,Australia,Glenn Maxwell,108,5,2,"Chinnaswamy, Bangalore",1991-03-14
1991,Australia,Glenn Maxwell,15,5,0,"Wankhede, Mumbai",1991-02-24
1991,Australia,Glenn Maxwell,133,3,3,"MCG, Melbourne",1991-10-15
1991,Australia,Glenn Maxwell,89,1,0,"MCG, Melbourne",1991-04-20
1991,Australia,Glenn Maxwell,58,5,2,"Wankhede, Mumbai",1991-06-28
1991,Australia,Glenn Maxwell,11,3,2,"Chinnaswamy, Bangalore",1991-07-13
1991,Australia,Steve Smith,132,4,0,"MCG, Melbourne",1991-07-11
1991,Australia,Steve Smith,137,1,1,"Eden Gardens, Kolkata",1991-11-26
1991,Australia,Steve Smith,45,3,0,"Lord's, London",1991-02-20
1991,Australia,Steve Smith,25,1,0,"Old Trafford, Manchester",1991-12-07
1991,Australia,Steve Smith,21,2,3,"Eden Gardens, Kolkata",1991-12-12
1991,Australia,Steve Smith,139,5,1,"Lord's, London",1991-07-03
1991,Australia,Steve Smith,79,0,0,"Wankhede, Mumbai",1991-05-08
1991,Australia,Steve Smith,130,2,2,"Wankhede, Mumbai",1991-05-15
1991,Australia,Steve Smith,92,2,1,"Lord's, London",1991-03-14
1991,Australia,David Warner,100,5,2,"Chinnaswamy, Bangalore",1991-08-18
1991,Australia,David Warner,104,0,1,"Wankhede, Mumbai",1991-09-23
1991,Australia,David Warner,144,0,3,"Old Trafford, Manchester",1991-05-05
1991,Australia,Adam Gilchrist,42,1,1,"Chinnaswamy, Bangalore",1991-11-11
1991,Australia,Adam Gilchrist,80,5,2,"MCG, Melbourne",1991-03-15
1991,Australia,Adam Gilchrist,60,2,3,"MCG, Melbourne",1991-03-25
1991,Australia,Adam Gilchrist,0,1,3,"MCG, Melbourne",1991-12-27
1991,England,Joe Root,103,0,3,"Chinnaswamy, Bangalore",1991-05-12
1991,England,Joe Root,93,4,1,"Eden Gardens, Kolkata",1991-03-06
1991,England,Joe Root,137,3,1,"MCG, Melbourne",1991-04-15
1991,England,Joe Root,25,0,0,"Chinnaswamy, Bangalore",1991-04-23
1991,England,Joe Root,82,4,1,"Lord's, London",1991-10-05
1991,England,Joe Root,27,1,2,"Old Trafford, Manchester",1991-02-23
1991,England,Joe Root,54,0,3,"Old Trafford, Manchester",1991-08-25
1991,England,Joe Root,150,0,2,"Wankhede, Mumbai",1991-09-21
1991,England,Joe Root,133,0,0,"Wankhede, Mumbai",1991-08-09
1991,England,Ben Stokes,136,0,1,"MCG, Melbourne",1991-03-10
1991,England,Ben Stokes,49,1,3,"Wankhede, Mumbai",1991-09-07
1991,England,Ben Stokes,34,5,3,"Chinnaswamy, Bangalore",1991-12-05
1991,England,Ben Stokes,119,5,1,"Old Trafford, Manchester",1991-01-13
1991,England,Ben Stokes,21,4,1,"Chinnaswamy, Bangalore",1991-06-27
1991,England,Ben Stokes,105,5,2,"Wankhede, Mumbai",1991-10-18
1991,England,Ben Stokes,68,3,3,"Old Trafford, Manchester",1991-09-07
1991,England,Ben Stokes,142,1,2,"Lord's, London",1991-02-24
1991,England,Jos Buttler,40,3,2,"Wankhede, Mumbai",1991-11-01
1991,England,Jos Buttler,119,1,3,"Wankhede, Mumbai",1991-02-17
1991,England,Jos Buttler,5,2,2,"Old Trafford, Manchester",1991-01-23
1991,England,Jos Buttler,94,0,0,"Chinnaswamy, Bangalore",1991-05-01
1991,England,Jos Buttler,49,5,1,"Chinnaswamy, Bangalore",1991-10-04
1991,England,Jos Buttler,36,1,2,"Chinnaswamy, Bangalore",1991-11-23
1991,England,Jos Buttler,29,2,2,"Eden Gardens, Kolkata",1991-11-14
1991,England,Eoin Morgan,100,1,2,"Eden Gardens, Kolkata",1991-10-15
1991,England,Eoin Morgan,24,2,1,"Chinnaswamy, Bangalore",1991-09-14
1991,England,Eoin Morgan,99,2,0,"Wankhede, Mumbai",1991-06-23
1991,England,Eoin Morgan,5,3,2,"Chinnaswamy, Bangalore",1991-11-19
1991,England,Eoin Morgan,103,2,2,"MCG, Melbourne",1991-05-12
1991,England,Eoin Morgan,96,2,2,"Old Trafford, Manchester",1991-05-14
1991,England,Eoin Morgan,112,0,0,"Wankhede, Mumbai",1991-07-18
1991,England,Eoin Morgan,133,0,2,"Eden Gardens, Kolkata",1991-02-05
1991,England,Eoin Morgan,41,2,2,"MCG, Melbourne",1991-11-11
1991,England,Kevin Pietersen,107,4,2,"Lord's, London",1991-12-24
1991,England,Kevin Pietersen,94,5,3,"Eden Gardens, Kolkata",1991-01-25
1991,England,Kevin Pietersen,33,2,1,"Old Trafford, Manchester",1991-02-01
1991,England,Kevin Pietersen,148,1,3,"Wankhede, Mumbai",1991-12-21
1991,England,Kevin Pietersen,52,0,2,"Eden Gardens, Kolkata",1991-09-11
1991,England,Kevin Pietersen,126,2,3,"Lord's, London",1991-09-05
1991,England,Kevin Pietersen,33,5,0,"MCG, Melbourne",1991-08-16
1991,England,Kevin Pietersen,137,3,1,"Wankhede, Mumbai",1991-09-20
1991,Pakistan,Babar Azam,16,4,1,"Eden Gardens, Kolkata",1991-04-01
1991,Pakistan,Babar Azam,16,2,1,"Lord's, London",1991-10-02
1991,Pakistan,Babar Azam,92,3,1,"Eden Gardens, Kolkata",1991-11-25
1991,Pakistan,Wasim Akram,97,0,0,"Chinnaswamy, Bangalore",1991-07-03
1991,Pakistan,Wasim Akram,143,2,3,"Eden Gardens, Kolkata",1991-07-28
1991,Pakistan,Wasim Akram,111,5,0,"Chinnaswamy, Bangalore",1991-05-05
1991,Pakistan,Wasim Akram,43,4,3,"Old Trafford, Manchester",1991-08-05
1991,Pakistan,Wasim Akram,58,3,1,"Chinnaswamy, Bangalore",1991-12-12
1991,Pakistan,Wasim Akram,15,2,2,"Old Trafford, Manchester",1991-12-16
1991,Pakistan,Inzamam-ul-Haq,145,1,3,"MCG, Melbourne",1991-05-27
1991,Pakistan,Inzamam-ul-Haq,150,2,1,"Lord's, London",1991-10-03
1991,Pakistan,Inzamam-ul-Haq,58,4,1,"MCG, Melbourne",1991-09-14
1991,Pakistan,Inzamam-ul-Haq,117,5,1,"Eden Gardens, Kolkata",1991-04-08
1991,Pakistan,Inzamam-ul-Haq,75,2,3,"Lord's, London",1991-10-04
1991,Pakistan,Shahid Afridi,68,2,2,"Eden Gardens, Kolkata",1991-05-08
1991,Pakistan,Shahid Afridi,18,5,1,"Old Trafford, Manchester",1991-03-16
1991,Pakistan,Shahid Afridi,79,0,3,"MCG, Melbourne",1991-05-25
1991,Pakistan,Shahid Afridi,143,2,3,"Wankhede, Mumbai",1991-09-11
1991,Pakistan,Shahid Afridi,135,2,1,"Lord's, London",1991-03-01
1991,Pakistan,Shahid Afridi,132,1,3,"Lord's, London",1991-01-07
1991,Pakistan,Shahid Afridi,3,3,2,"Wankhede, Mumbai",1991-08-12
1991,Pakistan,Shahid Afridi,149,4,3,"MCG, Melbourne",1991-10-12
1991,Pakistan,Shahid Afridi,118,4,1,"Wankhede, Mumbai",1991-03-14
1991,Pakistan,Imran Khan,83,5,0,"Eden Gardens, Kolkata",1991-09-25
1991,Pakistan,Imran Khan,35,3,0,"Lord's, London",1991-11-01
1991,Pakistan,Imran Khan,148,0,3,"Old Trafford, Manchester",1991-01-21
1991,Pakistan,Imran Khan,86,1,3,"Old Trafford, Manchester",1991-12-19
1991,Pakistan,Imran Khan,24,3,2,"Eden Gardens, Kolkata",1991-07-04
1991,South Africa,AB de Villiers,93,2,1,"Eden Gardens, Kolkata",1991-08-14
1991,South Africa,AB de Villiers,89,4,3,"Wankhede, Mumbai",1991-12-04
1991,South Africa,AB de Villiers,131,1,3,"Eden Gardens, Kolkata",1991-10-26
1991,South Africa,AB de Villiers,83,5,0,"Old Trafford, Manchester",1991-01-06
1991,South Africa,AB de Villiers,83,0,3,"Chinnaswamy, Bangalore",1991-03-20
1991,South Africa,AB de Villiers,132,3,1,"Lord's, London",1991-03-20
1991,South Africa,AB de Villiers,84,5,1,"Wankhede, Mumbai",1991-10-23
1991,South Africa,AB de Villiers,53,1,0,"Lord's, London",1991-07-26
1991,South Africa,AB de Villiers,48,0,1,"Lord's, London",1991-02-14
1991,South Africa,Jacques Kallis,9,3,1,"Eden Gardens, Kolkata",1991-07-23
1991,South Africa,Jacques Kallis,109,1,2,"Eden Gardens, Kolkata",1991-04-23
1991,South Africa,Jacques Kallis,81,4,0,"Lord's, London",1991-07-06
1991,South Africa,Jacques Kallis,22,0,3,"Old Trafford, Manchester",1991-05-23
1991,South Africa,Jacques Kallis,130,1,3,"Wankhede, Mumbai",1991-04-28
1991,South Africa,Jacques Kallis,43,5,3,"Old Trafford, Manchester",1991-07-24
1991,South Africa,Jacques Kallis,119,3,0,"Chinnaswamy, Bangalore",1991-10-24
1991,South Africa,Jacques Kallis,115,0,2,"Wankhede, Mumbai",1991-06-02
1991,South Africa,Hashim Amla,7,4,3,"MCG, Melbourne",1991-09-04
1991,South Africa,Hashim Amla,34,2,2,"Wankhede, Mumbai",1991-11-16
1991,South Africa,Hashim Amla,28,4,0,"Old Trafford, Manchester",1991-07-02
1991,South Africa,Hashim Amla,96,5,0,"MCG, Melbourne",1991-11-28
1991,South Africa,Hashim Amla,53,0,1,"Old Trafford, Manchester",1991-08-07
1991,South Africa,Hashim Amla,114,0,3,"Chinnaswamy, Bangalore",1991-08-05
1991,South Africa,Hashim Amla,5,5,3,"Eden Gardens, Kolkata",1991-10-08
1991,South Africa,Hashim Amla,90,5,1,"Eden Gardens, Kolkata",1991-05-06
1991,South Africa,Dale Steyn,23,2,3,"Lord's, London",1991-04-28
1991,South Africa,Dale Steyn,80,5,1,"Chinnaswamy, Bangalore",1991-07-02
1991,South Africa,Dale Steyn,56,5,3,"Lord's, London",1991-07-13
1991,South Africa,Graeme Smith,112,4,3,"Eden Gardens, Kolkata",1991-07-09
1991,South Africa,Graeme Smith,122,5,2,"MCG, Melbourne",1991-12-20
1991,South Africa,Graeme Smith,27,4,0,"Wankhede, Mumbai",1991-10-03
1991,South Africa,Graeme Smith,128,0,3,"Lord's, London",1991-04-19
1991,South Africa,Graeme Smith,136,4,3,"Lord's, London",1991-08-08
1991,South Africa,Graeme Smith,18,3,3,"Lord's, London",1991-08-24
1991,South Africa,Graeme Smith,78,0,0,"Wankhede, Mumbai",1991-06-06
1991,New Zealand,Kane Williamson,90,4,0,"Old Trafford, Manchester",1991-06-22
1991,New Zealand,Kane Williamson,149,5,1,"MCG, Melbourne",1991-11-04
1991,New Zealand,Kane Williamson,17,3,0,"Chinnaswamy, Bangalore",1991-09-02
1991,New Zealand,Kane Williamson,106,4,0,"Wankhede, Mumbai",1991-12-13
1991,New Zealand,Kane Williamson,38,0,0,"Wankhede, Mumbai",1991-05-20
1991,New Zealand,Kane Williamson,123,2,3,"Wankhede, Mumbai",1991-02-12
1991,New Zealand,Kane Williamson,130,5,2,"Eden Gardens, Kolkata",1991-12-22
1991,New Zealand,Kane Williamson,112,4,2,"Lord's, London",1991-09-25
1991,New Zealand,Kane Williamson,120,1,1,"Chinnaswamy, Bangalore",1991-03-09
1991,New Zealand,Brendon McCullum,79,3,2,"Eden Gardens, Kolkata",1991-11-06
1991,New Zealand,Brendon McCullum,40,3,1,"Wankhede, Mumbai",1991-10-19
1991,New Zealand,Brendon McCullum,45,0,2,"Eden Gardens, Kolkata",1991-01-14
1991,New Zealand,Brendon McCullum,112,1,1,"Old Trafford, Manchester",1991-12-08
1991,New Zealand,Brendon McCullum,106,2,2,"Eden Gardens, Kolkata",1991-08-13
1991,New Zealand,Brendon McCullum,76,4,1,"Wankhede, Mumbai",1991-07-10
1991,New Zealand,Ross Taylor,91,4,3,"MCG, Melbourne",1991-12-20
1991,New Zealand,Ross Taylor,121,5,3,"Chinnaswamy, Bangalore",1991-11-08
1991,New Zealand,Ross Taylor,122,0,3,"MCG, Melbourne",1991-10-10
1991,New Zealand,Ross Taylor,86,1,0,"Lord's, London",1991-01-09
1991,New Zealand,Ross Taylor,73,3,3,"Wankhede, Mumbai",1991-12-27
1991,New Zealand,Martin Guptill,130,4,0,"Eden Gardens, Kolkata",1991-03-11
1991,New Zealand,Martin Guptill,17,0,3,"Wankhede, Mumbai",1991-06-17
1991,New Zealand,Martin Guptill,22,4,0,"Old Trafford, Manchester",1991-01-04
1991,New Zealand,Martin Guptill,43,3,3,"MCG, Melbourne",1991-05-23
1991,New Zealand,Martin Guptill,33,0,3,"Eden Gardens, Kolkata",1991-05-19
1991,New Zealand,Martin Guptill,54,5,2,"Old Trafford, Manchester",1991-11-18
1991,New Zealand,Martin Guptill,94,2,0,"MCG, Melbourne",1991-01-13
1991,New Zealand,Daniel Vettori,130,4,0,"MCG, Melbourne",1991-11-09
1991,New Zealand,Daniel Vettori,27,3,2,"MCG, Melbourne",1991-09-23
1991,New Zealand,Daniel Vettori,83,5,0,"Wankhede, Mumbai",1991-07-09
1991,New Zealand,Daniel Vettori,3,4,0,"Old Trafford, Manchester",1991-11-09
1991,New Zealand,Daniel Vettori,22,1,2,"Wankhede, Mumbai",1991-11-20
1991,New Zealand,Daniel Vettori,25,4,2,"Eden Gardens, Kolkata",1991-02-28
1991,New Zealand,Daniel Vettori,2,5,2,"Wankhede, Mumbai",1991-05-18
1991,New Zealand,Daniel Vettori,134,4,2,"Eden Gardens, Kolkata",1991-04-05
1991,Sri Lanka,Kumar Sangakkara,6,0,2,"Wankhede, Mumbai",1991-02-15
1991,Sri Lanka,Kumar Sangakkara,15,1,0,"Old Trafford, Manchester",1991-10-17
1991,Sri Lanka,Kumar Sangakkara,72,5,2,"Wankhede, Mumbai",1991-07-22
1991,Sri Lanka,Kumar Sangakkara,30,2,3,"Eden Gardens, Kolkata",1991-02-16
1991,Sri Lanka,Kumar Sangakkara,64,3,1,"Chinnaswamy, Bangalore",1991-05-04
1991,Sri Lanka,Kumar Sangakkara,66,3,1,"Wankhede, Mumbai",1991-06-20
1991,Sri Lanka,Kumar Sangakkara,137,0,2,"Eden Gardens, Kolkata",1991-02-02
1991,Sri Lanka,Kumar Sangakkara,88,3,3,"Lord's, London",1991-07-25
1991,Sri Lanka,Mahela Jayawardene,94,4,0,"Old Trafford, Manchester",1991-12-05
1991,Sri Lanka,Mahela Jayawardene,50,5,1,"Wankhede, Mumbai",1991-12-12
1991,Sri Lanka,Mahela Jayawardene,83,2,1,"Lord's, London",1991-06-21
1991,Sri Lanka,Mahela Jayawardene,0,1,1,"Eden Gardens, Kolkata",1991-07-06
1991,Sri Lanka,Mahela Jayawardene,147,3,1,"Lord's, London",1991-08-14
1991,Sri Lanka,Mahela Jayawardene,139,5,1,"Eden Gardens, Kolkata",1991-03-16
1991,Sri Lanka,Mahela Jayawardene,73,1,0,"Old Trafford, Manchester",1991-12-25
1991,Sri Lanka,Mahela Jayawardene,84,2,3,"Old Trafford, Manchester",1991-02-13
1991,Sri Lanka,Mahela Jayawardene,128,4,3,"Old Trafford, Manchester",1991-11-17
1991,Sri Lanka,Sanath Jayasuriya,65,5,2,"Eden Gardens, Kolkata",1991-10-07
1991,Sri Lanka,Sanath Jayasuriya,63,2,1,"Old Trafford, Manchester",1991-11-20
1991,Sri Lanka,Sanath Jayasuriya,64,4,1,"Chinnaswamy, Bangalore",1991-11-20
1991,Sri Lanka,Sanath Jayasuriya,123,2,3,"Wankhede, Mumbai",1991-04-26
1991,Sri Lanka,Sanath Jayasuriya,39,0,2,"MCG, Melbourne",1991-07-04
1991,Sri Lanka,Muttiah Muralitharan,11,0,1,"Eden Gardens, Kolkata",1991-06-08
1991,Sri Lanka,Muttiah Muralitharan,28,1,3,"Chinnaswamy, Bangalore",1991-06-16
1991,Sri Lanka,Muttiah Muralitharan,25,1,2,"Chinnaswamy, Bangalore",1991-09-01
1991,Sri Lanka,Muttiah Muralitharan,3,1,3,"MCG, Melbourne",1991-12-18
1991,Sri Lanka,Muttiah Muralitharan,130,0,0,"Lord's, London",1991-01-27
1991,Sri Lanka,Lasith Malinga,14,2,3,"Wankhede, Mumbai",1991-12-20
1991,Sri Lanka,Lasith Malinga,48,0,3,"MCG, Melbourne",1991-03-01
1991,Sri Lanka,Lasith Malinga,119,2,0,"MCG, Melbourne",1991-12-16
1991,Sri Lanka,Lasith Malinga,67,1,2,"Lord's, London",1991-12-26
1991,Sri Lanka,Lasith Malinga,46,1,1,"Eden Gardens, Kolkata",1991-01-06
1991,West Indies,Chris Gayle,110,3,2,"Wankhede, Mumbai",1991-11-23
1991,West Indies,Chris Gayle,70,0,0,"MCG, Melbourne",1991-01-04
1991,West Indies,Chris Gayle,136,0,2,"MCG, Melbourne",1991-08-09
1991,West Indies,Chris Gayle,21,4,0,"Chinnaswamy, Bangalore",1991-07-07
1991,West Indies,Brian Lara,116,4,1,"Chinnaswamy, Bangalore",1991-04-28
1991,West Indies,Brian Lara,8,5,2,"Wankhede, Mumbai",1991-12-11
1991,West Indies,Brian Lara,2,0,2,"Wankhede, Mumbai",1991-08-14
1991,West Indies,Viv Richards,25,2,0,"Wankhede, Mumbai",1991-08-24
1991,West Indies,Viv Richards,147,3,3,"Lord's, London",1991-06-22
1991,West Indies,Viv Richards,47,2,0,"Lord's, London",1991-01-15
1991,West Indies,Clive Lloyd,80,2,0,"MCG, Melbourne",1991-12-02
1991,West Indies,Clive Lloyd,55,2,1,"Eden Gardens, Kolkata",1991-01-07
1991,West Indies,Clive Lloyd,60,5,1,"Chinnaswamy, Bangalore",1991-12-08
1991,West Indies,Clive Lloyd,128,0,0,"Old Trafford, Manchester",1991-03-19
1991,West Indies,Clive Lloyd,35,5,3,"MCG, Melbourne",1991-08-02
1991,West Indies,Clive Lloyd,56,1,2,"Lord's, London",1991-08-25
1991,West Indies,Clive Lloyd,75,5,3,"Wankhede, Mumbai",1991-10-07
1991,West Indies,Andre Russell,141,5,1,"Eden Gardens, Kolkata",1991-10-12
1991,West Indies,Andre Russell,27,0,0,"Eden Gardens, Kolkata",1991-05-19
1991,West Indies,Andre Russell,55,1,0,"Chinnaswamy, Bangalore",1991-04-09
1995,India,Virat Kohli,102,0,1,"Eden Gardens, Kolkata",1995-10-16
1995,India,Virat Kohli,111,4,1,"Eden Gardens, Kolkata",1995-10-22
1995,India,Virat Kohli,83,4,2,"Eden Gardens, Kolkata",1995-08-15
1995,India,Virat Kohli,140,2,0,"Old Trafford, Manchester",1995-10-16
1995,India,Virat Kohli,48,2,2,"Eden Gardens, Kolkata",1995-07-16
1995,India,Virat Kohli,78,0,0,"Eden Gardens, Kolkata",1995-08-06
1995,India,Virat Kohli,23,4,3,"MCG, Melbourne",1995-06-09
1995,India,Sachin Tendulkar,14,4,3,"Lord's, London",1995-04-10
1995,India,Sachin Tendulkar,0,2,2,"Lord's, London",1995-09-15
1995,India,Sachin Tendulkar,133,2,1,"Chinnaswamy, Bangalore",1995-03-11
1995,India,Sachin Tendulkar,127,4,2,"Old Trafford, Manchester",1995-06-27
1995,India,Rohit Sharma,9,4,3,"Lord's, London",1995-08-11
1995,India,Rohit Sharma,46,4,1,"MCG, Melbourne",1995-12-25
1995,India,Rohit Sharma,27,1,1,"Eden Gardens, Kolkata",1995-12-01
1995,India,Rohit Sharma,25,5,3,"Old Trafford, Manchester",1995-10-06
1995,India,Rohit Sharma,117,5,1,"Old Trafford, Manchester",1995-05-28
1995,India,Rohit Sharma,31,4,3,"Old Trafford, Manchester",1995-04-10
1995,India,MS Dhoni,136,3,0,"Old Trafford, Manchester",1995-02-23
1995,India,MS Dhoni,98,1,3,"MCG, Melbourne",1995-08-22
1995,India,MS Dhoni,76,3,0,"MCG, Melbourne",1995-01-01
1995,India,MS Dhoni,3,1,0,"MCG, Melbourne",1995-10-08
1995,India,MS Dhoni,24,4,3,"Lord's, London",1995-06-22
1995,India,Yuvraj Singh,143,2,0,"Lord's, London",1995-04-23
1995,India,Yuvraj Singh,95,1,1,"Chinnaswamy, Bangalore",1995-12-23
1995,India,Yuvraj Singh,74,1,2,"Chinnaswamy, Bangalore",1995-01-12
1995,India,Yuvraj Singh,140,3,2,"MCG, Melbourne",1995-01-27
1995,India,Yuvraj Singh,41,1,1,"Chinnaswamy, Bangalore",1995-12-26
1995,India,Yuvraj Singh,75,5,1,"Wankhede, Mumbai",1995-08-20
1995,Australia,Ricky Ponting,44,1,2,"Chinnaswamy, Bangalore",1995-04-09
1995,Australia,Ricky Ponting,73,1,3,"Wankhede, Mumbai",1995-12-07
1995,Australia,Ricky Ponting,117,3,2,"Wankhede, Mumbai",1995-03-05
1995,Australia,Ricky Ponting,133,1,1,"Wankhede, Mumbai",1995-11-18
1995,Australia,Ricky Ponting,10,1,1,"Eden Gardens, Kolkata",1995-10-03
1995,Australia,Ricky Ponting,8,2,2,"Eden Gardens, Kolkata",1995-12-22
1995,Australia,Ricky Ponting,106,5,2,"Old Trafford, Manchester",1995-08-11
1995,Australia,Glenn Maxwell,79,5,2,"Wankhede, Mumbai",1995-08-07
1995,Australia,Glenn Maxwell,92,4,3,"Eden Gardens, Kolkata",1995-11-24
1995,Australia,Glenn Maxwell,37,4,3,"Chinnaswamy, Bangalore",1995-02-15
1995,Australia,Glenn Maxwell,36,2,2,"MCG, Melbourne",1995-06-02
1995,Australia,Glenn Maxwell,90,2,3,"Wankhede, Mumbai",1995-06-18
1995,Australia,Glenn Maxwell,3,1,3,"Lord's, London",1995-10-07
1995,Australia,Glenn Maxwell,14,5,0,"Eden Gardens, Kolkata",1995-03-28
1995,Australia,Glenn Maxwell,25,3,3,"Wankhede, Mumbai",1995-01-25
1995,Australia,Glenn Maxwell,135,3,1,"MCG, Melbourne",1995-07-27
1995,Australia,Steve Smith,100,2,3,"Chinnaswamy, Bangalore",1995-08-04
1995,Australia,Steve Smith,15,4,1,"Wankhede, Mumbai",1995-01-13
1995,Australia,Steve Smith,118,1,2,"Lord's, London",1995-02-19
1995,Australia,Steve Smith,8,3,0,"Lord's, London",1995-11-17
1995,Australia,David Warner,31,3,2,"Eden Gardens, Kolkata",1995-08-18
1995,Australia,David Warner,79,5,0,"Wankhede, Mumbai",1995-05-05
1995,Australia,David Warner,96,2,0,"Wankhede, Mumbai",1995-07-08
1995,Australia,David Warner,45,4,2,"Chinnaswamy, Bangalore",1995-08-25
1995,Australia,David Warner,43,3,1,"Chinnaswamy, Bangalore",1995-03-22
1995,Australia,David Warner,11,0,3,"MCG, Melbourne",1995-02-15
1995,Australia,Adam Gilchrist,119,0,2,"Eden Gardens, Kolkata",1995-03-10
1995,Australia,Adam Gilchrist,119,3,1,"Wankhede, Mumbai",1995-05-14
1995,Australia,Adam Gilchrist,92,4,2,"Wankhede, Mumbai",1995-05-24
1995,Australia,Adam Gilchrist,84,1,0,"Old Trafford, Manchester",1995-04-21
1995,Australia,Adam Gilchrist,12,3,1,"Old Trafford, Manchester",1995-03-01
1995,Australia,Adam Gilchrist,96,4,1,"Chinnaswamy, Bangalore",1995-07-01
1995,Australia,Adam Gilchrist,22,2,2,"MCG, Melbourne",1995-09-25
1995,Australia,Adam Gilchrist,67,1,1,"MCG, Melbourne",1995-09-24
1995,Australia,Adam Gilchrist,41,0,1,"Eden Gardens, Kolkata",1995-08-12
1995,England,Joe Root,64,4,2,"Wankhede, Mumbai",1995-01-08
1995,England,Joe Root,80,3,2,"MCG, Melbourne",1995-07-16
1995,England,Joe Root,99,5,0,"Eden Gardens, Kolkata",1995-12-22
1995,England,Joe Root,21,5,2,"MCG, Melbourne",1995-09-07
1995,England,Joe Root,125,2,2,"Lord's, London",1995-09-07
1995,England,Joe Root,58,2,3,"Old Trafford, Manchester",1995-07-10
1995,England,Joe Root,89,5,0,"Wankhede, Mumbai",1995-07-24
1995,England,Joe Root,112,3,3,"Old Trafford, Manchester",1995-05-15
1995,England,Ben Stokes,143,1,3,"Wankhede, Mumbai",1995-07-06
1995,England,Ben Stokes,41,4,2,"Eden Gardens, Kolkata",1995-11-03
1995,England,Ben Stokes,69,0,0,"Wankhede, Mumbai",1995-11-22
1995,England,Jos Buttler,138,4,0,"Lord's, London",1995-03-09
1995,England,Jos Buttler,8,2,3,"MCG, Melbourne",1995-01-16
1995,England,Jos Buttler,102,0,2,"Chinnaswamy, Bangalore",1995-11-12
1995,England,Jos Buttler,137,0,3,"Wankhede, Mumbai",1995-07-01
1995,England,Eoin Morgan,111,1,3,"Old Trafford, Manchester",1995-04-14
1995,England,Eoin Morgan,53,4,1,"MCG, Melbourne",1995-06-01
1995,England,Eoin Morgan,126,2,0,"Lord's, London",1995-11-10
1995,England,Eoin Morgan,43,5,1,"Chinnaswamy, Bangalore",1995-05-06
1995,England,Eoin Morgan,29,2,3,"Wankhede, Mumbai",1995-09-04
1995,England,Eoin Morgan,109,4,1,"MCG, Melbourne",1995-04-10
1995,England,Eoin Morgan,101,2,2,"Lord's, London",1995-02-20
1995,England,Eoin Morgan,19,4,3,"Lord's, London",1995-08-02
1995,England,Kevin Pietersen,28,3,0,"MCG, Melbourne",1995-11-09
1995,England,Kevin Pietersen,88,1,2,"Eden Gardens, Kolkata",1995-11-05
1995,England,Kevin Pietersen,67,4,2,"Eden Gardens, Kolkata",1995-05-12
1995,Pakistan,Babar Azam,1,0,1,"MCG, Melbourne",1995-07-01
1995,Pakistan,Babar Azam,6,2,1,"Eden Gardens, Kolkata",1995-11-09
1995,Pakistan,Babar Azam,36,5,3,"Wankhede, Mumbai",1995-11-28
1995,Pakistan,Babar Azam,65,5,3,"MCG, Melbourne",1995-10-11
1995,Pakistan,Babar Azam,25,5,3,"Wankhede, Mumbai",1995-06-13
1995,Pakistan,Babar Azam,10,4,1,"Lord's, London",1995-05-03
1995,Pakistan,Babar Azam,66,3,2,"Wankhede, Mumbai",1995-06-10
1995,Pakistan,Wasim Akram,93,2,0,"Wankhede, Mumbai",1995-04-12
1995,Pakistan,Wasim Akram,141,5,2,"Eden Gardens, Kolkata",1995-02-14
1995,Pakistan,Wasim Akram,65,1,3,"Chinnaswamy, Bangalore",1995-05-08
1995,Pakistan,Wasim Akram,115,3,0,"Old Trafford, Manchester",1995-05-16
1995,Pakistan,Wasim Akram,131,2,2,"MCG, Melbourne",1995-10-10
1995,Pakistan,Wasim Akram,46,2,2,"Lord's, London",1995-03-12
1995,Pakistan,Wasim Akram,149,0,3,"Old Trafford, Manchester",1995-03-09
1995,Pakistan,Inzamam-ul-Haq,44,0,1,"MCG, Melbourne",1995-04-18
1995,Pakistan,Inzamam-ul-Haq,101,0,1,"Chinnaswamy, Bangalore",1995-06-28
1995,Pakistan,Inzamam-ul-Haq,108,1,1,"MCG, Melbourne",1995-05-07
